,joy,sadness,disgust,contempt,anger,fear,surprise,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,lidTighten,jawDrop,dimpler,eyeWiden,cheekRaise,lipStretch,pain
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
913,0,0,28,0,0,0,0,-88,94,0,2,0,1,44,13,94,0,48,0,0,0,0,0,96,0,0,0,0,15,0,1
914,98,0,0,0,0,0,3,59,100,100,21,44,0,0,0,0,7,0,2,98,3,0,0,94,0,0,1,0,20,88,0
915,0,0,97,0,1,0,0,-9,98,18,1,0,18,97,7,0,0,0,0,0,55,10,0,97,83,0,0,0,49,0,1
916,0,0,0,0,5,0,0,-63,47,0,2,0,0,0,0,0,98,0,34,95,0,0,0,99,0,0,7,0,3,0,0
917,0,4,0,1,98,1,0,-84,100,0,0,0,100,0,0,0,43,0,46,100,0,0,0,98,75,0,100,0,1,98,1
918,100,0,90,0,0,0,14,45,100,100,2,0,0,100,3,0,0,0,0,0,100,0,0,98,30,94,0,0,100,81,0
919,0,0,94,0,58,0,0,-31,100,60,0,0,100,96,0,0,6,0,100,11,57,1,0,97,99,0,99,0,0,99,1
920,0,7,0,0,0,0,1,-15,0,0,86,2,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
921,100,0,0,0,0,0,1,77,100,100,43,2,0,14,0,0,0,0,0,6,39,0,0,96,0,4,0,0,100,0,0
922,0,35,0,1,11,0,0,-32,89,0,10,0,100,0,0,0,0,29,28,0,0,0,0,98,16,0,1,0,1,1,1
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
924,100,0,25,0,0,0,6,15,100,100,9,3,0,97,0,0,93,13,0,0,100,0,0,87,6,34,0,0,100,7,0
925,0,0,0,0,0,13,85,-20,54,0,99,100,0,0,0,0,0,0,2,0,0,0,0,97,0,0,6,98,0,0,0
926,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,99,0,1,0,0,0,0,0
927,0,14,100,1,95,0,0,-77,100,0,0,0,99,100,0,0,0,11,0,0,27,2,84,96,91,2,0,0,0,0,1
928,38,0,73,0,4,0,0,4,100,100,1,0,100,100,3,0,28,0,1,0,33,0,0,95,99,0,0,0,100,79,1
929,58,0,85,0,14,0,0,12,100,100,7,0,100,100,2,0,0,0,0,0,78,0,0,95,100,0,0,0,100,0,1
930,0,0,3,4,0,0,81,-18,88,0,95,27,0,0,0,0,0,0,0,0,100,28,0,98,0,96,0,0,0,1,0
931,100,0,85,0,0,0,15,17,100,100,7,3,2,97,0,0,90,1,0,2,100,0,0,82,15,94,0,0,100,4,0
932,100,0,0,0,0,0,3,46,100,100,8,5,0,0,0,0,31,1,36,97,88,0,0,70,0,2,53,0,2,1,0
933,100,0,0,0,0,0,26,59,100,100,45,0,0,49,1,0,1,0,0,0,100,0,0,99,23,90,0,0,0,0,0
934,100,0,0,0,0,0,55,73,100,100,78,10,0,3,0,0,0,0,0,0,100,0,0,97,0,93,0,0,95,33,0
935,0,64,1,1,76,0,0,-32,60,0,19,0,100,2,0,6,0,4,0,0,0,0,99,98,89,59,0,0,0,0,1
936,0,0,1,0,0,0,1,0,16,3,0,4,1,0,0,0,0,0,0,1,73,0,0,98,0,1,0,0,0,0,0
937,0,0,1,0,0,0,29,21,60,0,28,100,3,0,0,6,0,3,0,0,0,0,0,99,0,0,1,0,98,1,0
938,0,0,0,0,0,1,55,4,74,25,0,100,0,0,29,0,0,4,1,0,15,0,0,97,0,4,0,99,0,0,0
939,0,0,41,0,0,0,40,22,100,1,0,28,0,1,1,4,0,0,0,0,98,0,0,91,0,99,0,0,73,0,0
940,0,34,0,1,7,0,0,-23,55,0,2,1,100,0,0,1,3,0,0,0,0,1,0,97,2,1,0,0,0,0,1
941,100,0,1,0,0,0,2,41,100,99,0,0,1,10,100,0,0,0,0,0,100,0,0,95,0,1,0,0,1,0,0
942,100,0,0,0,0,0,0,65,100,100,0,0,0,1,0,0,95,10,0,13,7,0,0,89,0,0,27,1,98,100,0
943,100,0,0,0,0,0,1,99,100,100,0,5,0,0,1,0,0,0,0,0,48,0,2,78,0,2,0,2,45,3,0
944,0,0,55,0,0,0,33,-52,67,0,36,10,2,4,84,4,0,4,0,0,100,0,0,51,0,99,0,0,1,0,1
945,100,0,0,0,0,0,6,74,100,100,46,0,0,21,0,0,0,0,0,0,100,0,0,99,0,1,0,0,0,0,0
946,99,0,99,0,0,0,73,0,100,100,1,77,2,90,99,0,1,0,1,16,100,0,8,97,0,4,0,94,100,100,0
947,0,0,0,56,0,0,0,-45,44,0,3,2,0,0,0,0,0,0,95,75,0,61,0,99,0,1,100,0,0,10,0
948,0,0,0,0,0,0,16,-13,85,0,1,90,0,0,0,34,0,16,1,0,0,0,0,95,0,0,0,8,0,0,0
949,45,0,78,0,6,0,0,10,100,100,6,0,100,100,3,0,4,0,1,0,48,0,0,94,100,0,0,0,100,3,1
950,26,0,70,0,2,0,0,8,100,99,2,0,100,100,10,0,4,0,0,0,7,0,0,93,99,0,0,0,100,4,1
951,0,27,2,13,13,0,0,-20,51,3,0,0,100,7,0,0,0,0,0,0,0,25,0,97,17,0,0,0,0,0,1
952,0,0,0,0,0,0,0,-3,0,0,9,0,0,0,0,17,0,0,1,0,0,1,0,96,0,0,0,0,0,0,0
953,26,0,0,0,0,0,22,0,100,80,0,100,0,0,0,0,100,1,100,87,1,1,0,47,0,0,99,0,0,7,0
954,0,86,7,1,5,0,0,-61,100,0,91,0,100,6,13,0,0,21,0,0,100,0,0,80,0,100,0,0,0,0,1
955,100,0,0,0,0,0,12,50,100,100,2,36,0,1,92,0,0,0,0,0,61,0,0,98,0,10,0,72,1,0,0
956,0,0,100,0,0,0,62,-99,100,1,96,6,0,99,100,0,0,0,0,0,100,0,0,96,0,100,0,0,1,0,1
957,0,86,12,1,25,0,0,-37,100,0,45,0,100,1,1,0,1,4,1,0,10,0,0,57,60,2,29,0,0,2,1
958,100,0,0,0,0,0,11,90,100,100,1,2,0,9,0,0,9,9,2,4,100,0,0,90,0,79,4,0,90,78,0
959,0,0,1,0,0,0,0,48,56,30,0,1,14,1,1,0,1,0,9,0,20,2,10,52,1,0,1,0,73,1,1
960,100,0,0,0,0,0,1,42,100,100,5,0,0,8,1,0,55,12,94,13,39,0,22,99,0,0,50,0,99,85,1
961,100,0,0,0,0,0,0,85,100,100,18,0,0,18,0,0,0,0,0,0,15,0,0,99,1,1,0,0,96,0,0
962,0,100,1,1,0,1,0,-54,48,0,100,0,98,0,0,0,0,0,0,0,0,0,0,94,0,2,1,0,0,0,1
963,0,31,65,0,0,0,0,-100,99,0,38,0,43,62,1,100,9,0,0,0,23,0,0,95,0,29,0,0,0,0,1
964,0,0,4,0,0,0,16,0,48,0,0,8,2,0,14,0,0,0,0,0,91,3,0,65,0,99,0,4,0,0,1
965,68,2,0,0,0,0,0,31,100,98,89,2,67,26,3,1,6,58,0,0,0,0,0,94,9,0,0,0,0,0,1
966,99,0,0,0,0,0,0,66,100,98,4,0,0,0,0,0,0,0,6,91,0,0,0,95,1,0,63,0,0,5,0
967,0,0,0,0,0,0,0,-16,1,0,0,0,0,0,0,38,0,9,0,0,2,0,0,82,0,6,0,0,0,0,0
968,0,99,1,1,0,0,0,-50,30,0,100,0,85,0,1,0,3,0,1,0,0,0,0,95,0,1,0,0,0,0,1
969,0,86,3,1,1,0,0,-100,98,0,67,0,84,1,15,71,0,2,0,0,71,0,0,98,0,2,0,0,0,0,1
970,0,0,0,0,0,1,0,-4,1,1,0,3,0,0,0,0,16,13,5,37,1,1,0,87,0,0,100,39,0,60,0
971,0,0,0,0,0,0,0,0,13,10,0,1,0,0,0,0,0,0,72,0,0,0,0,99,0,0,2,2,0,0,0
972,0,100,3,1,0,0,0,-96,97,0,93,0,99,17,4,40,0,49,0,0,5,0,0,99,13,8,0,0,0,0,1
973,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,3,26,15,0,2,23,0,76,0,0,2,0,0,1,1
974,0,0,0,0,0,0,0,-26,6,0,22,0,0,0,0,0,62,50,0,35,0,0,0,85,0,0,35,0,0,0,0
975,0,0,0,0,0,0,18,0,40,0,1,93,0,0,0,0,0,0,1,0,0,0,0,96,0,0,2,10,0,0,0
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
977,100,0,0,0,0,0,33,96,100,100,0,15,0,0,0,0,0,0,11,0,99,0,0,94,0,65,0,100,0,0,0
978,100,0,0,0,0,0,0,51,100,100,1,0,0,0,0,0,0,0,97,56,1,0,0,88,0,0,91,0,1,89,0
979,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,8,1,0,0,0,3,96,0,1,1,0,0,0,0
980,0,0,2,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,1,0,60,0,0,87,0,82,1,0,0,0,0
981,0,28,99,0,0,0,0,-48,100,46,91,2,99,100,3,0,0,0,0,0,89,2,0,96,12,4,0,0,0,1,1
982,0,0,1,0,0,2,48,0,61,0,4,100,0,0,0,0,0,0,0,0,6,1,0,89,0,0,0,94,0,0,0
983,0,3,9,1,4,0,0,-5,100,18,0,0,78,12,0,4,10,0,0,1,2,17,0,89,45,0,0,0,2,0,1
984,0,1,0,0,0,0,0,-70,71,0,0,0,13,0,0,99,0,1,0,0,0,0,0,89,0,0,0,1,0,0,0
985,100,0,0,0,0,0,1,91,100,100,9,0,0,11,0,0,0,0,1,0,64,0,0,94,1,1,0,0,75,0,0
986,99,0,0,0,0,0,1,71,100,100,2,28,0,53,0,0,0,0,2,0,20,0,0,98,0,0,57,0,97,25,0
987,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,18,0,0,0,0,41,0,0,30,0,0,15,1
988,0,0,0,77,0,0,1,-24,50,12,9,0,0,0,0,0,9,0,100,37,29,79,0,91,0,5,100,0,0,98,0
989,0,79,55,1,73,0,0,-100,93,0,39,0,100,53,0,30,33,0,0,0,36,0,0,98,78,0,0,0,0,0,0
990,18,0,0,0,0,1,1,55,77,59,1,5,0,0,0,0,1,1,0,1,0,0,0,99,0,0,0,92,0,0,0
991,0,100,0,1,3,0,0,-100,100,0,67,1,100,1,0,99,2,0,0,0,0,0,0,64,39,0,0,0,0,0,1
992,0,0,100,0,80,0,0,0,100,63,5,0,100,100,100,8,0,0,0,0,100,0,0,95,99,72,0,0,100,0,1
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,0,0,0,0,0,0,0
994,99,0,0,0,0,0,1,61,100,99,7,30,2,2,1,0,71,96,35,0,4,0,0,97,1,5,1,0,0,0,1
995,100,0,0,0,0,0,17,70,100,99,60,1,0,0,0,0,0,0,0,32,100,1,0,97,0,46,0,0,1,0,0
996,0,5,0,0,0,0,7,-100,97,0,73,50,5,0,0,100,2,4,59,6,1,0,0,94,0,0,10,0,0,0,1
997,0,0,0,98,0,0,13,-50,87,0,69,60,0,0,0,0,0,0,67,53,0,95,0,98,0,0,98,0,0,55,0
998,0,0,0,0,0,0,0,-26,45,0,0,0,0,0,0,2,63,97,44,7,0,0,0,98,0,0,75,0,0,0,0
999,0,0,0,0,0,1,0,-5,1,0,0,18,12,0,0,19,0,0,0,0,0,0,0,95,0,4,0,64,0,0,0
1000,0,0,98,0,0,0,0,-14,98,38,4,28,51,100,2,0,0,0,0,0,30,0,0,68,50,13,0,0,11,0,1
1001,5,0,1,0,0,2,5,7,25,42,5,4,0,0,58,0,0,78,0,0,63,0,0,98,0,26,0,100,0,0,0
1002,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,5,0,99,3,0,0,0,0,0,0
1003,39,0,74,0,4,0,0,3,100,100,5,0,100,100,4,0,27,0,0,0,35,0,0,96,100,0,0,0,100,10,1
1004,0,47,99,1,4,0,0,-100,50,0,15,0,97,94,53,0,0,0,0,0,3,0,0,96,3,0,0,0,1,0,1
1005,0,10,100,6,20,0,0,-90,100,0,0,0,97,94,30,0,1,94,1,0,33,16,1,97,5,22,0,0,0,0,1
1006,0,2,0,0,0,0,0,-11,1,0,27,0,33,0,0,6,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
1007,0,100,0,1,1,0,0,-100,100,0,76,0,98,0,0,98,0,0,0,0,1,0,0,95,1,11,0,0,0,0,1
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
1009,0,0,29,0,0,0,0,-33,95,0,0,0,0,45,12,4,34,97,0,0,0,0,0,95,0,0,0,0,0,0,0
1010,90,0,0,0,0,0,60,40,100,100,86,98,0,0,0,0,0,0,100,4,1,0,0,98,0,0,48,0,0,82,0
1011,0,22,3,1,85,0,0,-33,65,5,0,0,100,25,0,0,9,0,2,1,3,0,10,93,89,0,48,0,0,2,1
1012,26,0,2,0,0,0,0,51,100,88,0,0,79,44,1,0,0,40,0,0,30,1,0,98,4,1,0,0,27,0,1
1013,0,0,0,0,0,0,0,-18,36,0,0,2,0,0,0,1,90,86,2,0,0,0,0,97,0,0,55,0,0,0,0
1014,0,1,0,0,0,0,1,-11,0,0,61,0,0,0,0,3,1,0,2,1,0,0,0,87,0,0,8,0,0,2,1
1015,99,0,0,0,0,0,0,95,100,93,0,2,0,0,0,0,3,0,1,0,18,0,1,83,0,5,0,2,11,0,0
1016,100,0,0,0,0,0,26,94,100,100,15,21,0,2,0,0,0,10,0,0,57,0,0,98,0,72,0,98,0,0,0
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1
1018,100,0,20,0,0,0,7,24,100,100,1,24,0,47,76,0,0,0,32,0,100,0,0,97,0,0,0,0,3,86,0
1019,91,0,0,0,0,0,27,54,100,100,18,97,0,0,0,0,7,0,23,95,1,0,0,85,1,0,36,0,40,1,0
1020,90,0,100,0,2,0,0,0,100,100,0,7,74,100,100,0,1,0,0,0,99,0,0,98,91,57,0,0,100,0,1
1021,100,0,0,0,0,0,8,97,100,100,4,17,0,1,0,0,4,0,0,0,100,0,0,91,0,21,0,0,98,0,0
1022,0,0,0,2,0,0,0,-39,58,12,0,12,0,0,0,11,78,0,92,0,0,29,0,97,0,0,51,0,0,8,0
1023,0,100,1,1,0,1,0,-54,51,0,100,0,99,0,0,0,0,0,2,0,0,0,0,95,0,1,0,0,0,0,1
1024,100,0,0,0,0,0,1,69,100,100,2,2,0,3,1,0,75,4,5,10,2,0,0,99,0,0,2,76,34,0,0
1025,0,0,0,0,0,0,33,0,47,0,1,97,0,0,0,0,0,0,1,0,0,0,0,96,0,0,0,66,0,0,0
1026,0,100,1,1,0,1,0,-54,48,0,99,0,98,0,0,0,0,0,1,0,0,0,0,93,0,1,0,0,0,0,1
1027,0,1,1,1,1,0,0,-18,96,0,2,0,57,0,0,0,0,0,0,36,2,1,18,98,11,0,92,0,0,31,1
1028,58,0,0,0,1,0,0,66,100,99,1,0,99,1,0,0,0,0,0,0,85,0,0,91,35,2,0,0,0,22,0
1029,0,99,5,1,0,1,0,-63,94,0,95,0,99,2,0,0,0,5,28,1,1,0,0,98,2,1,0,0,0,7,1
1030,100,0,0,0,0,0,29,90,100,100,21,9,0,4,0,0,0,0,3,0,100,0,0,87,0,100,1,0,80,94,0
1031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,0,0,30,1,0,5,1
1032,7,0,0,0,0,0,0,-13,77,55,0,19,0,1,0,0,98,0,96,98,0,4,0,87,0,0,48,0,22,5,0
1033,100,0,1,0,0,0,3,39,100,98,0,1,0,11,100,0,0,0,0,0,100,0,0,96,0,3,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,0,0,97,0,0,0,0,0,0,0
1035,26,3,15,0,0,0,0,0,100,100,98,18,100,70,0,0,2,0,43,1,38,0,0,98,95,0,3,0,100,3,1
1036,25,0,0,0,0,0,10,65,97,74,20,73,0,0,0,0,4,0,0,1,0,0,0,95,0,0,0,0,0,0,1
1037,0,2,100,1,99,0,0,-91,100,8,1,0,100,95,71,0,0,0,0,0,85,7,0,98,99,1,1,0,1,1,1
1038,0,97,0,1,25,1,0,-100,100,0,100,0,100,13,0,0,51,0,77,62,0,0,0,97,7,0,20,0,0,2,1
1039,98,0,62,0,0,0,91,20,100,100,1,99,0,50,99,0,0,0,2,0,100,0,0,97,0,9,0,99,32,34,0
1040,100,0,0,0,0,0,2,92,100,100,0,0,1,13,1,0,0,0,0,0,94,0,1,99,0,1,0,0,54,0,1
1041,72,0,98,0,0,0,1,9,100,70,0,0,20,99,1,0,0,0,0,0,98,0,0,98,1,1,0,0,1,0,1
1042,0,1,0,82,0,0,2,-26,71,0,75,15,0,0,0,0,0,98,43,0,1,73,0,96,0,3,58,3,0,1,0
1043,100,0,0,0,0,0,6,98,100,100,0,1,0,0,4,0,0,34,0,0,94,0,0,98,0,52,0,0,11,0,0
1044,0,100,1,1,0,1,0,-54,51,0,99,0,100,0,0,0,0,0,1,0,0,0,0,95,1,1,1,0,0,0,1
1045,0,100,10,1,18,1,0,-53,100,0,97,0,100,0,0,0,0,1,0,0,2,0,0,98,99,1,0,0,0,0,1
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1
1047,0,0,0,0,0,0,1,0,2,0,1,40,1,1,0,0,0,1,4,0,1,0,0,96,0,1,1,0,0,0,1
1048,100,0,0,0,0,0,4,88,100,100,1,27,0,0,2,0,0,0,23,11,63,0,0,96,0,1,1,8,100,0,0
1049,0,2,100,0,0,0,1,-79,100,12,46,0,3,99,8,99,0,0,0,0,23,1,0,96,0,3,0,0,16,0,1
1050,0,3,5,1,0,0,0,-5,97,1,6,0,62,0,0,0,0,0,3,0,1,0,33,68,2,0,2,0,9,0,1
1051,0,4,100,0,0,0,21,-98,99,1,97,2,27,66,98,0,7,0,0,0,100,0,0,99,1,99,0,0,1,0,1
1052,0,93,1,1,6,0,0,-100,100,0,89,0,85,7,1,100,63,0,0,39,97,0,0,97,3,3,0,0,0,0,1
1053,100,0,0,0,0,0,2,99,100,100,1,3,0,1,0,0,0,0,0,0,82,0,0,98,0,0,0,0,23,100,0
1054,100,0,0,0,0,0,10,93,100,100,2,29,0,6,6,0,0,0,1,0,64,0,0,97,0,2,0,96,0,0,0
1055,0,6,4,1,15,0,0,-29,94,1,0,4,96,0,0,0,24,0,0,13,39,0,97,98,2,0,7,0,2,2,1
1056,0,31,4,1,8,0,0,-20,92,0,0,0,100,0,0,0,0,1,0,0,0,0,0,44,2,0,0,0,0,0,0
1057,99,0,0,0,0,0,70,36,100,100,0,79,0,1,74,0,69,0,7,0,96,0,0,99,0,17,2,39,80,4,0
1058,1,0,1,0,0,0,0,35,100,78,0,0,95,23,0,0,0,0,4,0,5,4,0,98,17,0,0,0,3,2,1
1059,99,0,0,0,0,0,2,72,100,100,2,29,0,0,0,0,0,0,13,73,8,0,0,96,0,1,14,90,100,2,0
1060,0,0,35,0,0,0,10,0,83,0,1,1,0,36,0,29,0,0,0,0,86,0,17,98,0,94,0,0,100,0,0
1061,0,100,1,1,0,0,0,-100,100,0,93,0,97,4,0,100,0,0,0,0,0,0,0,98,0,4,1,0,0,0,1
1062,77,0,0,0,0,0,39,23,100,94,0,100,0,0,0,0,94,1,35,98,0,0,0,68,0,0,82,82,3,3,0
1063,99,0,0,0,0,0,96,64,100,100,98,63,0,4,0,0,0,0,8,0,100,0,0,99,1,99,9,0,70,87,0
1064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,94,0,0,0,0,0,0,0
1065,0,91,10,1,12,0,0,-54,100,0,98,0,100,0,0,0,0,0,0,0,100,0,0,94,26,100,0,0,0,0,1
1066,68,0,0,0,1,0,0,64,100,100,3,0,99,3,5,0,0,7,0,0,100,0,0,90,17,20,0,0,4,0,1
1067,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,16,2,0,1,3,0,88,0,0,90,0,0,56,0
1068,0,0,100,0,0,0,75,-100,100,0,22,48,0,96,65,24,0,0,0,0,100,0,0,69,0,100,0,0,0,0,1
1069,0,0,3,0,0,0,32,-87,52,0,51,1,1,1,4,100,1,0,0,0,100,0,0,88,0,100,0,0,0,0,1
1070,0,0,0,0,0,0,0,-16,23,0,1,5,0,0,0,0,0,0,10,78,0,1,0,87,0,0,97,0,0,93,0
1071,0,0,5,0,0,0,2,0,2,4,0,45,0,26,8,1,1,0,0,0,1,1,0,97,0,2,0,0,13,0,0
1072,94,0,0,0,0,0,1,60,98,78,1,0,4,5,20,0,1,0,6,0,61,1,0,97,0,3,0,0,1,8,1
1073,100,0,0,0,0,0,0,97,100,100,1,0,0,0,0,0,0,0,0,8,1,0,0,98,0,0,0,0,0,0,0
1074,37,0,1,0,0,0,47,0,99,67,0,72,0,0,89,35,0,93,0,0,99,0,0,72,0,3,0,0,0,0,0
1075,0,0,0,0,0,0,2,0,5,5,0,49,0,0,0,0,10,0,4,7,0,0,0,96,0,0,1,3,0,4,0
1076,0,0,60,1,0,0,0,-21,28,0,0,0,4,60,0,0,0,0,0,0,27,9,0,44,2,2,0,0,0,0,1
1077,0,2,100,1,99,0,0,-77,100,1,0,0,100,100,2,0,0,0,0,0,98,0,99,98,88,5,0,0,0,0,1
1078,100,0,1,0,0,0,3,38,100,100,0,0,0,17,100,0,0,0,0,0,100,0,0,95,0,5,0,0,1,0,0
1079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,15,0,98,0,0,0,0,0,0,0
1080,99,0,0,0,0,0,2,65,100,100,71,13,0,0,21,0,2,0,0,1,1,0,0,95,0,1,0,1,0,0,1
1081,96,0,0,0,0,0,7,18,97,75,0,0,0,0,0,0,0,0,80,95,100,1,0,98,0,56,68,0,0,2,0
1082,100,0,0,0,0,0,33,76,100,100,61,0,0,7,0,0,0,0,0,0,100,0,0,99,27,90,0,0,0,0,0
1083,0,0,0,0,0,5,10,0,7,0,0,61,0,0,0,0,0,0,2,0,0,2,0,99,0,1,8,92,0,1,0
1084,100,0,0,0,0,0,0,95,100,99,0,2,0,1,1,0,10,2,0,0,1,0,0,86,0,0,0,25,0,1,0
1085,0,1,3,0,0,0,96,-56,99,0,99,66,7,1,0,42,1,1,0,0,100,0,0,94,2,100,0,0,0,0,1
1086,0,0,9,0,0,0,15,-6,46,0,1,1,0,0,35,0,0,14,0,0,97,0,0,96,0,100,0,1,0,0,0
1087,0,0,0,0,0,0,0,-20,10,0,34,1,0,0,0,0,0,0,0,68,0,0,0,95,0,0,42,0,0,0,0
1088,27,0,0,0,1,0,0,41,100,100,2,0,100,31,0,0,26,0,4,0,6,0,0,95,76,0,12,0,100,73,1
1089,99,0,0,0,0,0,1,34,100,100,63,0,7,1,68,0,0,0,22,0,15,0,0,95,1,6,2,0,2,0,1
1090,0,0,98,0,0,0,0,-100,100,0,0,0,0,84,37,100,33,1,0,0,1,0,0,83,0,1,0,0,0,0,1
1091,0,0,2,0,0,0,2,0,19,0,0,2,1,0,0,0,0,31,0,0,78,0,0,95,0,17,0,0,0,0,0
1092,0,30,100,1,5,0,0,-98,49,0,5,0,96,99,81,0,1,0,0,0,1,0,0,96,1,0,0,0,3,0,1
1093,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,98,0,0,0,0,0,0,0
1094,0,4,100,1,99,0,0,-80,99,0,0,0,100,100,6,0,0,0,0,0,73,0,99,97,93,4,0,0,0,0,1
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
1096,99,0,0,0,0,0,0,34,100,96,11,1,0,0,0,0,1,0,90,94,0,1,0,98,0,0,96,0,0,68,0
1097,0,36,95,1,57,0,0,-100,93,0,1,0,100,88,4,37,0,0,1,0,21,0,0,97,43,0,0,0,0,0,1
1098,0,83,93,6,5,0,0,-77,100,1,88,1,100,45,5,0,0,1,0,0,100,16,0,99,0,42,0,0,0,0,1
1099,0,100,0,1,1,0,0,-100,100,0,82,0,98,0,0,88,5,0,0,17,0,0,0,81,1,0,0,0,0,0,1
1100,5,0,0,0,0,0,0,45,87,64,0,0,42,5,0,0,0,0,0,0,19,2,0,97,0,5,0,0,0,0,1
1101,0,0,2,0,0,0,99,-19,100,0,97,98,0,0,0,0,0,0,0,1,100,0,0,97,0,91,0,0,0,0,0
1102,100,0,0,0,0,0,2,84,100,100,14,1,0,2,21,0,0,2,0,0,75,0,0,97,0,3,0,1,1,0,0
1103,1,0,0,2,0,0,0,-4,35,39,3,0,2,0,0,0,61,0,90,29,3,50,0,69,1,1,61,0,0,21,1
1104,0,0,0,0,0,0,0,-11,4,0,2,16,0,0,0,0,0,0,34,38,0,6,0,72,0,0,47,0,0,3,0
1105,100,0,63,0,0,0,2,26,100,100,4,0,1,88,0,0,74,0,0,8,100,0,0,87,17,0,0,0,100,95,0
1106,98,0,0,0,0,0,98,82,100,100,39,100,0,9,0,0,0,0,2,0,100,0,0,80,0,97,0,2,84,34,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
1108,1,0,0,0,1,0,0,-32,100,36,0,0,2,0,0,0,100,0,57,96,0,12,0,87,2,0,89,0,0,96,1
1109,98,0,0,0,0,0,0,90,100,93,0,9,0,0,0,0,5,0,3,1,8,0,0,79,0,1,0,27,0,0,0
1110,0,11,92,1,96,0,0,-61,92,2,1,0,100,75,0,0,0,0,0,0,34,0,25,94,95,0,0,0,0,0,1
1111,0,0,100,0,93,0,0,-17,100,47,0,0,100,100,44,0,0,0,2,0,100,6,11,99,99,8,0,0,64,10,1
1112,99,0,0,0,0,0,1,93,100,94,1,10,0,0,0,0,0,1,0,1,0,0,0,98,0,0,0,97,0,0,0
1113,100,0,0,0,0,0,2,80,100,100,0,1,0,0,37,0,1,0,0,0,82,0,0,85,0,4,0,0,0,7,0
1114,0,7,1,1,1,0,0,-2,18,0,0,0,75,0,0,4,1,0,2,0,0,0,78,68,2,4,18,0,31,1,1
1115,14,0,87,0,2,0,0,0,100,95,7,0,100,100,28,0,2,0,0,0,7,0,0,96,100,0,0,0,100,14,1
1116,0,0,0,0,0,0,10,0,14,2,0,70,0,0,0,0,1,0,5,3,1,0,0,93,0,0,43,51,0,69,0
1117,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,4,0,0,0,0,0,94,0,0,1,46,0,0,0
1118,0,99,11,1,1,0,0,-62,99,0,88,0,100,5,0,0,11,2,13,0,1,0,0,93,16,15,0,0,0,1,1
1119,0,6,0,0,0,0,0,-67,43,0,34,0,20,0,0,76,0,2,6,0,0,0,0,97,0,0,41,0,0,0,0
1120,0,81,93,1,1,0,0,-86,100,12,99,3,98,43,75,0,0,0,0,0,100,6,0,96,4,100,0,0,0,0,1
1121,0,93,38,2,64,0,0,-50,100,0,98,0,100,0,1,0,0,0,0,0,95,2,0,98,80,14,0,0,8,0,1
1122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,94,0,1,0,0,0,0,0
1123,100,0,18,0,0,0,13,45,100,100,4,4,0,90,11,0,0,0,0,0,97,0,0,94,1,82,0,0,14,0,0
